UTS,YS,EL,EL_Si,EL_Mg,EL_Sc,EL_Al
215.80824,125.83554,8.564598,5.59,0.59,0.38607028,93.43392972
215.97563,125.979385,8.54523,5.6,0.59,0.38706762,93.42293238
216.14276,126.123055,8.525869,5.61,0.59,0.38806492,93.41193508
216.30989,126.26669,8.506518,5.62,0.59,0.38906226,93.40093774
216.47707,126.41036,8.487164,5.63,0.59,0.39005968,93.38994032
216.6442,126.554016,8.467809,5.64,0.59,0.39105693,93.37894307
216.81125,126.6976,8.448464,5.65,0.59,0.39205426,93.36794574
216.97894,126.84169,8.429062,5.66,0.59,0.3930516,93.3569484
217.14584,126.98517,8.409727,5.67,0.59,0.39404896,93.34595104
217.31274,127.12865,8.390398,5.68,0.59,0.39504626,93.33495374
217.48,127.272385,8.371035,5.69,0.59,0.39604372,93.32395628
217.64737,127.41623,8.351658,5.7,0.59,0.39704093,93.31295907
217.81439,127.559784,8.332319,5.71,0.59,0.39803833,93.30196167
217.9815,127.703415,8.3129635,5.72,0.59,0.39903572,93.29096428
218.14857,127.84703,8.2936125,5.73,0.59,0.400033,93.279967
218.31577,127.99074,8.274258,5.74,0.59,0.40103033,93.26896967
218.48318,128.13461,8.254875,5.75,0.59,0.4020276,93.2579724
218.65018,128.27817,8.235537,5.76,0.59,0.403025,93.246975
218.8172,128.42172,8.216189,5.77,0.59,0.40402237,93.23597763
218.98428,128.56532,8.196844,5.78,0.59,0.4050197,93.2249803
219.15173,128.70923,8.17746,5.79,0.59,0.40601707,93.21398293
219.31892,128.85294,8.158103,5.8,0.59,0.4070144,93.2029856
219.48605,128.99658,8.138754,5.81,0.59,0.40801167,93.19198833
219.6531,129.14017,8.119406,5.82,0.59,0.4090091,93.1809909
219.82022,129.28378,8.100058,5.83,0.59,0.41000646,93.16999354
219.98747,129.42754,8.080689,5.84,0.59,0.41100374,93.15899626
220.1547,129.57127,8.061321,5.85,0.59,0.4120011,93.1479989
220.32185,129.71494,8.041977,5.86,0.59,0.4129985,93.1370015
220.48892,129.85857,8.022623,5.87,0.59,0.4139958,93.1260042
220.65587,130.00203,8.003288,5.88,0.59,0.41499314,93.11500686
220.82343,130.14604,7.9839,5.89,0.59,0.41599047,93.10400953
220.99036,130.28952,7.9645624,5.9,0.59,0.41698787,93.09301213
221.15761,130.43327,7.945196,5.91,0.59,0.41798514,93.08201486
221.32455,130.57677,7.925865,5.92,0.59,0.4189826,93.0710174
221.492,130.72067,7.9064846,5.93,0.59,0.41997984,93.06002016
221.65887,130.86414,7.887149,5.94,0.59,0.42097723,93.04902277
221.82599,131.00775,7.8678017,5.95,0.59,0.4219746,93.0380254
221.99312,131.1514,7.8484516,5.96,0.59,0.4229719,93.0270281
222.16052,131.29527,7.829072,5.97,0.59,0.42396915,93.01603085
222.32762,131.43889,7.80972,5.98,0.59,0.42496654,93.00503346
222.49509,131.58281,7.7903404,5.99,0.59,0.42596382,92.99403618
222.66199,131.72629,7.771002,6,0.59,0.4269612,92.9830388
222.82925,131.87006,7.7516394,6.01,0.59,0.42795864,92.97204136
222.99634,132.01366,7.732291,6.02,0.59,0.42895594,92.96104406
223.16345,132.15729,7.7129383,6.03,0.59,0.42995334,92.95004666
223.33066,132.30101,7.6935816,6.04,0.59,0.43095058,92.93904942
223.49799,132.4448,7.6742115,6.05,0.59,0.431948,92.928052
223.66489,132.58827,7.6548767,6.06,0.59,0.43294534,92.91705466
223.83209,132.73198,7.6355133,6.07,0.59,0.4339426,92.9060574
223.99924,132.87564,7.616166,6.08,0.59,0.43493998,92.89506002
224.16634,133.01926,7.5968065,6.09,0.59,0.43593732,92.88406268
224.33344,133.1629,7.577463,6.1,0.59,0.43693468,92.87306532
224.5007,133.30666,7.558095,6.11,0.59,0.43793204,92.86206796
224.66777,133.45026,7.5387506,6.12,0.59,0.43892938,92.85107062
224.83502,133.594,7.5193834,6.13,0.59,0.43992668,92.84007332
225.00247,133.73788,7.5000086,6.14,0.59,0.44092396,92.82907604
225.16956,133.88152,7.4806547,6.15,0.59,0.4419213,92.8180787
225.3363,134.02486,7.4613333,6.16,0.59,0.44291875,92.80708125
225.50378,134.16881,7.4419565,6.17,0.59,0.44391593,92.79608407
225.67102,134.31253,7.4225864,6.18,0.59,0.44491333,92.78508667
225.83826,134.45627,7.40322,6.19,0.59,0.4459106,92.7740894
226.00519,134.59976,7.3838882,6.2,0.59,0.44690806,92.76309194
226.1723,134.74336,7.364541,6.21,0.59,0.44790536,92.75209464
226.33957,134.88715,7.345175,6.22,0.59,0.4489027,92.7410973
226.50682,135.03088,7.3258123,6.23,0.59,0.44989997,92.73010003
226.67374,135.17438,7.3064766,6.24,0.59,0.4508974,92.7191026
226.84082,135.318,7.2871256,6.25,0.59,0.45189473,92.70810527
227.00793,135.46162,7.2677784,6.26,0.59,0.45289212,92.69710788
227.17535,135.6055,7.2483997,6.27,0.59,0.45388934,92.68611066
227.34264,135.74927,7.2290325,6.28,0.59,0.4548868,92.6751132
227.50992,135.89302,7.2096653,6.29,0.59,0.45588404,92.66411596
227.677,136.03664,7.190319,6.3,0.59,0.45688146,92.65311854
227.8439,136.18011,7.1709805,6.31,0.59,0.45787883,92.64212117
228.0112,136.3239,7.151618,6.32,0.59,0.45887616,92.63112384
228.17859,136.46776,7.1322374,6.33,0.59,0.4598734,92.6201266
228.34567,136.61139,7.1128836,6.34,0.59,0.46087083,92.60912917
228.51245,136.75473,7.0935707,6.35,0.59,0.4618682,92.5981318
228.67972,136.8985,7.0742083,6.36,0.59,0.46286556,92.58713444
228.84697,137.04225,7.054838,6.37,0.59,0.46386287,92.57613713
229.01425,137.186,7.035473,6.38,0.59,0.46486014,92.56513986
229.18134,137.32964,7.0161266,6.39,0.59,0.4658575,92.5541425
229.34842,137.47324,6.9967747,6.4,0.59,0.4668548,92.5431452
229.51569,137.61702,6.9774094,6.41,0.59,0.46785212,92.53214788
229.68265,137.7605,6.9580784,6.42,0.59,0.46884957,92.52115043
229.84964,137.90405,6.938732,6.43,0.59,0.46984687,92.51015313
230.01682,138.04774,6.9193783,6.44,0.59,0.4708443,92.4991557
230.18423,138.19162,6.899995,6.45,0.59,0.4718415,92.4881585
230.35135,138.33525,6.880651,6.46,0.59,0.47283888,92.47716112
230.51877,138.47913,6.8612733,6.47,0.59,0.4738362,92.4661638
230.68576,138.62267,6.841932,6.48,0.59,0.47483355,92.45516645
230.85292,138.76634,6.822576,6.49,0.59,0.47583085,92.44416915
231.01987,138.90985,6.803229,6.5,0.59,0.4768283,92.4331717
231.18701,139.0535,6.78388,6.51,0.59,0.47782573,92.42217427
231.35439,139.19736,6.764498,6.52,0.59,0.47882298,92.41117702
231.52148,139.34099,6.7451525,6.53,0.59,0.47982034,92.40017966
231.6886,139.48462,6.7258067,6.54,0.59,0.48081768,92.38918232
231.85571,139.62823,6.7064505,6.55,0.59,0.48181507,92.37818493
232.02298,139.772,6.6870894,6.56,0.59,0.48281232,92.36718768
232.19005,139.9156,6.667737,6.57,0.59,0.48380974,92.35619026
232.35715,140.05922,6.6483965,6.58,0.59,0.4848071,92.3451929
232.52423,140.20284,6.6290426,6.59,0.59,0.4858044,92.3341956
232.69153,140.34663,6.609679,6.6,0.59,0.4868017,92.3231983
232.85875,140.49036,6.5903063,6.61,0.59,0.48779908,92.31220092
233.02603,140.63412,6.5709457,6.62,0.59,0.4887963,92.3012037
233.19328,140.77786,6.55158,6.63,0.59,0.48979375,92.29020625
233.36003,140.92122,6.532264,6.64,0.59,0.4907911,92.2792089
233.52747,141.06511,6.5128827,6.65,0.59,0.4917885,92.2682115
233.69472,141.20885,6.493521,6.66,0.59,0.4927857,92.2572143
233.86179,141.35245,6.474163,6.67,0.59,0.49378306,92.24621694
234.0289,141.49608,6.454819,6.68,0.59,0.49478036,92.23521964
234.19617,141.63985,6.43545,6.69,0.59,0.49577767,92.22422233
234.36357,141.7837,6.4160724,6.7,0.59,0.49677497,92.21322503
234.53067,141.92734,6.396723,6.71,0.59,0.4977724,92.2022276
234.69745,142.0707,6.377408,6.72,0.59,0.4987698,92.1912302
234.86452,142.21431,6.358052,6.73,0.59,0.49976715,92.18023285
235.03195,142.35818,6.3386774,6.74,0.59,0.50076437,92.16923563
235.19922,142.50197,6.319307,6.75,0.59,0.50176173,92.15823827
235.36613,142.64543,6.299974,6.76,0.59,0.5027591,92.1472409
235.53313,142.78899,6.280638,6.77,0.59,0.5037565,92.1362435
235.7002,142.93259,6.2612886,6.78,0.59,0.50475395,92.12524605
235.86761,143.07646,6.241915,6.79,0.59,0.5057512,92.1142488
236.03488,143.22021,6.2225447,6.8,0.59,0.5067485,92.1032515
236.20212,143.36395,6.203182,6.81,0.59,0.50774586,92.09225414
236.3694,143.50772,6.183816,6.82,0.59,0.5087431,92.0812569
236.53632,143.6512,6.1644783,6.83,0.59,0.5097405,92.0702595
236.70361,143.79498,6.145113,6.84,0.59,0.5107379,92.0592621
236.87067,143.93857,6.1257653,6.85,0.59,0.5117351,92.0482649
237.03775,144.08217,6.1064186,6.86,0.59,0.5127325,92.0372675
237.20503,144.22597,6.0870485,6.87,0.59,0.5137298,92.0262702
237.37212,144.36955,6.0677075,6.88,0.59,0.51472723,92.01527277
237.53911,144.5131,6.048366,6.89,0.59,0.51572454,92.00427546
237.70651,144.65697,6.0289855,6.9,0.59,0.51672196,91.99327804
237.87337,144.8004,6.009654,6.91,0.59,0.51771927,91.98228073
238.04071,144.94423,5.9902906,6.92,0.59,0.5187166,91.9712834
238.20795,145.08795,5.970927,6.93,0.59,0.5197139,91.9602861
238.37518,145.23167,5.9515615,6.94,0.59,0.5207113,91.9492887
238.54245,145.37544,5.9321938,6.95,0.59,0.5217085,91.9382915
238.70941,145.51897,5.9128575,6.96,0.59,0.5227059,91.9272941
238.8765,145.66257,5.8935156,6.97,0.59,0.5237033,91.9162967
239.04373,145.8063,5.8741446,6.98,0.59,0.52470064,91.90529936
239.211,145.95007,5.854778,6.99,0.59,0.52569795,91.89430205
239.37811,146.0937,5.835433,7,0.59,0.5266954,91.8833046
239.54536,146.23746,5.8160667,7.01,0.59,0.5276927,91.8723073
239.71228,146.38095,5.79673,7.02,0.59,0.52869,91.86131
239.8794,146.52457,5.7773786,7.03,0.59,0.5296874,91.8503126
240.04678,146.66844,5.7580004,7.04,0.59,0.53068465,91.83931535
240.21396,146.81212,5.7386484,7.05,0.59,0.5316821,91.8283179
240.38098,146.95567,5.719304,7.06,0.59,0.5326794,91.8173206
240.5481,147.0993,5.699955,7.07,0.59,0.5336766,91.8063234
240.71538,147.24307,5.680586,7.08,0.59,0.53467405,91.79532595
240.8826,147.38678,5.6612206,7.09,0.59,0.53567135,91.78432865
241.05006,147.53073,5.641838,7.1,0.59,0.53666866,91.77333134
241.21713,147.67432,5.622489,7.11,0.59,0.53766596,91.76233404
241.38388,147.81764,5.603171,7.12,0.59,0.5386634,91.7513366
241.55118,147.96146,5.5838084,7.13,0.59,0.5396607,91.7403393
241.71829,148.10509,5.564454,7.14,0.59,0.5406581,91.7293419
241.88586,148.2491,5.5450635,7.15,0.59,0.5416554,91.7183446
242.05246,148.39232,5.5257635,7.16,0.59,0.5426527,91.7073473
242.2197,148.53606,5.5063915,7.17,0.59,0.54365003,91.69634997
242.38681,148.67967,5.4870434,7.18,0.59,0.54464734,91.68535266
242.55421,148.82355,5.4676633,7.19,0.59,0.54564476,91.67435524
242.72101,148.96693,5.448346,7.2,0.59,0.5466422,91.6633578
242.8884,149.11078,5.428963,7.21,0.59,0.5476395,91.6523605
243.05554,149.25444,5.4096193,7.22,0.59,0.5486369,91.6413631
243.22295,149.39832,5.390234,7.23,0.59,0.5496341,91.6303659
243.38953,149.54153,5.3709326,7.24,0.59,0.5506315,91.6193685
243.55713,149.68556,5.3515396,7.25,0.59,0.5516288,91.6083712
243.72406,149.82904,5.3322034,7.26,0.59,0.55262625,91.59737375
243.89142,149.97289,5.312826,7.27,0.59,0.55362344,91.58637656
244.0586,150.11658,5.2934713,7.28,0.59,0.55462086,91.57537914
244.2258,150.26027,5.274104,7.29,0.59,0.55561805,91.56438195
244.39294,150.40393,5.254759,7.3,0.59,0.5566156,91.5533844
244.56018,150.54765,5.2353888,7.31,0.59,0.5576129,91.5423871
244.72713,150.69118,5.216064,7.32,0.59,0.5586102,91.5313898
244.89438,150.8349,5.1966963,7.33,0.59,0.5596075,91.5203925
245.06146,150.97853,5.1773434,7.34,0.59,0.56060493,91.50939507
245.22873,151.12228,5.157976,7.35,0.59,0.56160223,91.49839777
245.39568,151.26578,5.138644,7.36,0.59,0.56259966,91.48740034
245.56308,151.40967,5.1192646,7.37,0.59,0.56359696,91.47640304
245.73007,151.55318,5.09993,7.38,0.59,0.56459427,91.46540573
245.8973,151.69693,5.0805664,7.39,0.59,0.5655916,91.4544084
246.06439,151.84053,5.0612197,7.4,0.59,0.566589,91.443411
246.23177,151.98439,5.041835,7.41,0.59,0.5675862,91.4324138
246.39874,152.12791,5.022498,7.42,0.59,0.5685837,91.4214163
246.56598,152.27165,5.0031404,7.43,0.59,0.56958103,91.41041897
246.73315,152.41533,4.9837894,7.44,0.59,0.57057834,91.39942166
246.90038,152.55905,4.964425,7.45,0.59,0.57157576,91.38842424
247.06743,152.70264,4.9450736,7.46,0.59,0.57257295,91.37742705
247.23453,152.84627,4.925722,7.47,0.59,0.57357025,91.36642975
247.40196,152.99016,4.9063416,7.48,0.59,0.5745677,91.3554323
247.56873,153.13353,4.887021,7.49,0.59,0.575565,91.344435
247.62445,153.19017,4.8896637,7.5,0.59,0.5765624,91.3334376
247.67924,153.24611,4.892494,7.51,0.59,0.5775598,91.3224402
247.7343,153.30225,4.895273,7.52,0.59,0.578557,91.311443
247.78883,153.358,4.8981304,7.53,0.59,0.57955444,91.30044556
247.8436,153.4139,4.90096,7.54,0.59,0.58055186,91.28944814
247.89806,153.46957,4.903805,7.55,0.59,0.58154905,91.27845095
247.9534,153.52592,4.9065742,7.56,0.59,0.58254635,91.26745365
248.00813,153.58182,4.9094014,7.57,0.59,0.5835439,91.2564561
248.06277,153.63765,4.9122305,7.58,0.59,0.5845411,91.2454589
248.11736,153.69342,4.915082,7.59,0.59,0.5855385,91.2344615
248.17244,153.74959,4.917864,7.6,0.59,0.5865358,91.2234642
248.22716,153.80547,4.9206905,7.61,0.59,0.58753324,91.21246676
248.2823,153.86166,4.9234695,7.62,0.59,0.5885304,91.2014696
248.3368,153.91737,4.9263296,7.63,0.59,0.58952785,91.19047215
248.39154,153.97327,4.9291534,7.64,0.59,0.59052515,91.17947485
248.44604,154.02898,4.932006,7.65,0.59,0.5915227,91.1684773
248.50154,154.08546,4.9347444,7.66,0.59,0.5925199,91.1574801
248.55606,154.14119,4.937596,7.67,0.59,0.5935172,91.1464828
248.6106,154.19691,4.9404473,7.68,0.59,0.5945146,91.1354854
248.66573,154.25313,4.9432325,7.69,0.59,0.5955118,91.1244882
248.72044,154.30899,4.9460554,7.7,0.59,0.5965092,91.1134908
248.77533,154.365,4.9488673,7.71,0.59,0.5975064,91.1024936
248.82986,154.42073,4.9517145,7.72,0.59,0.5985037,91.0914963
248.88477,154.47676,4.9545217,7.73,0.59,0.59950113,91.08049887
248.9397,154.53279,4.9573307,7.74,0.59,0.60049856,91.06950144
248.99448,154.58873,4.9601545,7.75,0.59,0.601496,91.058504
249.04932,154.64471,4.9629593,7.76,0.59,0.6024933,91.0475067
249.10428,154.70076,4.9657674,7.77,0.59,0.6034905,91.0365095
249.1592,154.7568,4.9685736,7.78,0.59,0.6044878,91.0255122
249.21368,154.81248,4.971425,7.79,0.59,0.6054852,91.0145148
249.26862,154.86855,4.974231,7.8,0.59,0.60648274,91.00351726
249.32332,154.92441,4.9770594,7.81,0.59,0.6074798,90.9925202
249.38155,154.98293,4.979643,7.82,0.59,0.60847723,90.98152277
249.4978,155.08473,4.9784274,7.83,0.59,0.60947466,90.97052534
249.61426,155.18666,4.977188,7.84,0.59,0.61047196,90.95952804
249.7309,155.28877,4.975928,7.85,0.59,0.61146915,90.94853085
249.76797,155.29735,4.9751053,7.86,0.59,0.6124666,90.9375334
249.76028,155.25337,4.9745407,7.87,0.59,0.6134639,90.9265361
249.7528,155.20955,4.973956,7.88,0.59,0.6144614,90.9155386
249.74573,155.16609,4.9733233,7.89,0.59,0.6154586,90.9045414
249.73825,155.12228,4.972742,7.9,0.59,0.61645603,90.89354397
249.73093,155.07861,4.9721346,7.91,0.59,0.6174532,90.8825468
249.72351,155.03484,4.971551,7.92,0.59,0.61845076,90.87154924
249.71582,154.99084,4.9709835,7.93,0.59,0.61944795,90.86055205
249.70876,154.94742,4.970353,7.94,0.59,0.6204454,90.8495546
249.70172,154.90398,4.9697247,7.95,0.59,0.6214427,90.8385573
249.69418,154.86012,4.969138,7.96,0.59,0.62244,90.82756
249.68634,154.816,4.9685917,7.97,0.59,0.6234373,90.8165627
249.6788,154.77214,4.9680037,7.98,0.59,0.6244347,90.8055653
249.67197,154.7289,4.9673624,7.99,0.59,0.6254319,90.7945681
249.66467,154.68526,4.966749,8,0.59,0.6264293,90.7835707
249.65681,154.6411,4.9662037,8.01,0.59,0.62742674,90.77257326
249.6495,154.59744,4.9655933,8.02,0.59,0.62842417,90.76157583
249.64224,154.55382,4.9649873,8.03,0.59,0.62942135,90.75057865
249.63498,154.51021,4.9643793,8.04,0.59,0.63041866,90.73958134
249.62729,154.46622,4.963809,8.05,0.59,0.6314162,90.7285838
249.61984,154.42241,4.9632316,8.06,0.59,0.6324136,90.7175864
249.6125,154.37875,4.962616,8.07,0.59,0.6334107,90.7065893
249.60527,154.33513,4.962016,8.08,0.59,0.6344081,90.6955919
249.5974,154.29097,4.9614677,8.09,0.59,0.63540554,90.68459446
249.58987,154.24712,4.9608755,8.1,0.59,0.63640285,90.67359715
249.58325,154.20407,4.9602113,8.11,0.59,0.63740015,90.66259985
249.57574,154.16023,4.9596224,8.12,0.59,0.63839746,90.65160254
249.56786,154.11607,4.959079,8.13,0.59,0.6393949,90.6406051
249.56076,154.07262,4.958442,8.14,0.59,0.6403922,90.6296078
249.55328,154.02881,4.957862,8.15,0.59,0.6413895,90.6186105
249.54565,153.98485,4.9572935,8.16,0.59,0.6423869,90.6076131
249.53815,153.94102,4.9567084,8.17,0.59,0.64338434,90.59661566
249.53107,153.89757,4.9560804,8.18,0.59,0.64438164,90.58561836
249.52356,153.85374,4.955494,8.19,0.59,0.6453788,90.5746212
249.51588,153.80977,4.9549227,8.2,0.59,0.64637625,90.56362375
249.5086,153.76611,4.9543138,8.21,0.59,0.64737356,90.55262644
249.50153,153.72264,4.953693,8.22,0.59,0.64837086,90.54162914
249.49406,153.67886,4.9531,8.23,0.59,0.6493683,90.5306317
249.48663,153.63507,4.9525156,8.24,0.59,0.6503656,90.5196344
249.47931,153.59142,4.951906,8.25,0.59,0.6513629,90.5086371
249.47188,153.54765,4.9513254,8.26,0.59,0.6523603,90.4976397
249.46478,153.50417,4.950692,8.27,0.59,0.6533576,90.4866424
249.45715,153.46022,4.9501257,8.28,0.59,0.65435493,90.47564507
249.44958,153.41635,4.9495406,8.29,0.59,0.65535235,90.46464765
249.44255,153.37291,4.948911,8.3,0.59,0.65634954,90.45365046
249.4353,153.32932,4.948304,8.31,0.59,0.65734684,90.44265316
249.42738,153.28513,4.947757,8.32,0.59,0.6583444,90.4316556
249.42032,153.24168,4.947135,8.33,0.59,0.6593416,90.4206584
249.41306,153.19806,4.9465246,8.34,0.59,0.6603389,90.4096611
249.40556,153.15424,4.945936,8.35,0.59,0.6613364,90.3986636
249.39789,153.11024,4.9453735,8.36,0.59,0.6623336,90.3876664
249.39056,153.06659,4.944763,8.37,0.59,0.6633309,90.3766691
249.3833,153.02295,4.944154,8.38,0.59,0.66432834,90.36567166
249.37607,152.97935,4.943551,8.39,0.59,0.66532564,90.35467436
249.36815,152.93517,4.942999,8.4,0.59,0.66632295,90.34367705
249.3611,152.89172,4.9423785,8.41,0.59,0.6673204,90.3326796
249.35402,152.84828,4.9417467,8.42,0.59,0.66831756,90.32168244
249.34633,152.80428,4.9411807,8.43,0.59,0.6693151,90.3106849
249.33867,152.7603,4.940613,8.44,0.59,0.6703124,90.2996876
249.3316,152.71686,4.939981,8.45,0.59,0.6713097,90.2886903
249.3241,152.67303,4.939395,8.46,0.59,0.672307,90.277693
249.31679,152.62938,4.9387913,8.47,0.59,0.6733043,90.2666957
249.30893,152.58522,4.938247,8.48,0.59,0.67430174,90.25569826
249.30182,152.54175,4.937614,8.49,0.59,0.67529905,90.24470095
249.29459,152.49815,4.937009,8.5,0.59,0.67629635,90.23370365
249.28668,152.45396,4.9364653,8.51,0.59,0.6772938,90.2227062
249.27925,152.41019,4.935872,8.52,0.59,0.6782912,90.2117088
249.27197,152.36653,4.9352674,8.53,0.59,0.6792885,90.2007115
249.26488,152.32307,4.934642,8.54,0.59,0.6802858,90.1897142
249.25699,152.27892,4.934097,8.55,0.59,0.68128324,90.17871676
249.2497,152.23528,4.933483,8.56,0.59,0.68228054,90.16771946
249.24289,152.19206,4.9328384,8.57,0.59,0.6832777,90.1567223
249.23557,152.14839,4.932228,8.58,0.59,0.68427515,90.14572485
249.22766,152.10419,4.9316883,8.59,0.59,0.68527246,90.13472754
249.2204,152.06058,4.9310803,8.6,0.59,0.68627,90.12373
249.21332,152.01712,4.930447,8.61,0.59,0.68726707,90.11273293
249.20584,151.97331,4.929865,8.62,0.59,0.6882645,90.1017355
249.198,151.92917,4.9293113,8.63,0.59,0.6892619,90.0907381
249.1907,151.88553,4.9287033,8.64,0.59,0.6902592,90.0797408
249.18362,151.84206,4.928076,8.65,0.59,0.6912564,90.0687436
249.17616,151.79826,4.927489,8.66,0.59,0.69225395,90.05774605
249.16826,151.7541,4.926942,8.67,0.59,0.6932514,90.0467486
249.1608,151.71028,4.9263573,8.68,0.59,0.6942487,90.0357513
249.15373,151.66685,4.925732,8.69,0.59,0.69524586,90.02475414
249.14645,151.6232,4.925128,8.7,0.59,0.6962434,90.0137566
249.13857,151.57904,4.9245806,8.71,0.59,0.6972406,90.0027594
249.13145,151.53557,4.9239473,8.72,0.59,0.698238,89.991762
249.12418,151.49193,4.9233437,8.73,0.59,0.6992353,89.9807647
249.11691,151.44832,4.922735,8.74,0.59,0.7002326,89.9697674
249.10902,151.40413,4.922186,8.75,0.59,0.70123005,89.95876995
249.10245,151.3611,4.9215198,8.76,0.59,0.70222723,89.94777277
249.09488,151.31723,4.9209347,8.77,0.59,0.70322454,89.93677546
249.0874,151.27342,4.920352,8.78,0.59,0.70422196,89.92577804
249.07971,151.22943,4.9197783,8.79,0.59,0.70521927,89.91478073
249.07243,151.18579,4.919177,8.8,0.59,0.7062166,89.9037834
249.06519,151.14218,4.9185705,8.81,0.59,0.707214,89.892786
249.05786,151.09853,4.9179587,8.82,0.59,0.7082112,89.8817888
249.04999,151.05437,4.9174204,8.83,0.59,0.7092087,89.8707913
249.04291,151.0109,4.9167824,8.84,0.59,0.71020603,89.85979397
249.03546,150.96712,4.916201,8.85,0.59,0.71120334,89.84879666
249.02756,150.92293,4.9156437,8.86,0.59,0.71220064,89.83779936
249.0205,150.87949,4.9150248,8.87,0.59,0.71319807,89.82680193
249.01326,150.83589,4.9144125,8.88,0.59,0.7141954,89.8158046
249.0057,150.792,4.913827,8.89,0.59,0.7151928,89.8048072
248.99802,150.74803,4.913258,8.9,0.59,0.71619,89.79381
248.99059,150.70425,4.912676,8.91,0.59,0.7171874,89.7828126
248.98326,150.66057,4.9120736,8.92,0.59,0.7181847,89.7718153
248.9762,150.61714,4.911433,8.93,0.59,0.71918213,89.76081787
248.96835,150.57301,4.9108925,8.94,0.59,0.72017944,89.74982056
248.96109,150.52939,4.910287,8.95,0.59,0.72117674,89.73882326
248.95393,150.48587,4.9096575,8.96,0.59,0.72217405,89.72782595
248.94623,150.44186,4.909089,8.97,0.59,0.7231715,89.7168285
248.93887,150.39813,4.908498,8.98,0.59,0.7241688,89.7058312
248.93216,150.35501,4.907829,8.99,0.59,0.7251661,89.6948339
248.92451,150.31105,4.907271,9,0.59,0.7261635,89.6838365
248.9172,150.26741,4.906659,9.01,0.59,0.72716093,89.67283907
248.90932,150.22324,4.9061165,9.02,0.59,0.72815824,89.66184176
248.90207,150.17961,4.905511,9.03,0.59,0.7291554,89.6508446
248.89517,150.1363,4.9048567,9.04,0.59,0.73015285,89.63984715
248.88763,150.09247,4.9042745,9.05,0.59,0.73115015,89.62884985
248.87979,150.04834,4.903721,9.06,0.59,0.7321476,89.6178524
248.87274,150.0049,4.903099,9.07,0.59,0.73314476,89.60685524
248.86525,149.96107,4.902511,9.08,0.59,0.7341422,89.5958578
248.85776,149.91725,4.9019203,9.09,0.59,0.7351396,89.5848604
248.85028,149.87344,4.901334,9.1,0.59,0.73613703,89.57386297
248.84303,149.82983,4.900731,9.11,0.59,0.7371341,89.5628659
248.8357,149.78618,4.9001184,9.12,0.59,0.7381315,89.5518685
248.82825,149.74237,4.899541,9.13,0.59,0.73912907,89.54087093
248.8204,149.69824,4.8989916,9.14,0.59,0.7401264,89.5298736
248.81346,149.65492,4.898341,9.15,0.59,0.74112356,89.51887644
248.806,149.61111,4.8977556,9.16,0.59,0.7421211,89.5078789
248.79855,149.5673,4.8971696,9.17,0.59,0.7431183,89.4968817
248.79108,149.52351,4.896575,9.18,0.59,0.7441156,89.4858844
248.78357,149.47969,4.8959894,9.19,0.59,0.745113,89.474887
248.77625,149.43602,4.895381,9.2,0.59,0.7461103,89.4638897
248.76888,149.3923,4.894801,9.21,0.59,0.7471076,89.4528924
248.76132,149.34842,4.894212,9.22,0.59,0.74810505,89.44189495
248.75406,149.3048,4.893602,9.23,0.59,0.7491021,89.4308979
248.74661,149.26102,4.893015,9.24,0.59,0.75009954,89.41990046
248.73914,149.21721,4.8924274,9.25,0.59,0.75109696,89.40890304
248.73163,149.17337,4.8918414,9.26,0.59,0.7520944,89.3979056
248.72452,149.1299,4.891213,9.27,0.59,0.7530917,89.3869083
248.71729,149.08629,4.8906097,9.28,0.59,0.754089,89.375911
248.70947,149.04218,4.8900623,9.29,0.59,0.7550863,89.3649137
248.70195,148.99834,4.889474,9.3,0.59,0.75608385,89.35391615
248.69507,148.95506,4.8888235,9.31,0.59,0.75708103,89.34291897
248.68759,148.91124,4.8882437,9.32,0.59,0.7580782,89.3319218
248.68033,148.86763,4.887635,9.33,0.59,0.75907564,89.32092436
248.67285,148.82382,4.887045,9.34,0.59,0.76007295,89.30992705
248.66556,148.78018,4.8864336,9.35,0.59,0.7610704,89.2989296
248.6585,148.73672,4.8858137,9.36,0.59,0.7620677,89.2879323
248.65063,148.69258,4.8852606,9.37,0.59,0.763065,89.276935
248.64352,148.6491,4.884633,9.38,0.59,0.7640624,89.2659376
248.63605,148.6053,4.8840456,9.39,0.59,0.7650597,89.2549403
248.62874,148.56163,4.88344,9.4,0.59,0.76605713,89.24394287
248.62112,148.5177,4.8828726,9.41,0.59,0.76705444,89.23294556
248.61407,148.47426,4.882249,9.42,0.59,0.76805174,89.22194826
248.60675,148.4306,4.881634,9.43,0.59,0.76904905,89.21095095
248.59885,148.38641,4.8810945,9.44,0.59,0.7700465,89.1999535
248.59102,148.3423,4.8805437,9.45,0.59,0.7710438,89.1889562
248.58388,148.29878,4.879918,9.46,0.59,0.7720411,89.1779589
248.57663,148.25517,4.8793087,9.47,0.59,0.7730385,89.1669615
248.56935,148.21155,4.8787017,9.48,0.59,0.7740358,89.1559642
248.5615,148.1674,4.8781557,9.49,0.59,0.7750331,89.1449669
248.55458,148.12408,4.877506,9.5,0.59,0.77603054,89.13396946
248.54709,148.08028,4.8769197,9.51,0.59,0.77702785,89.12297215
248.53964,148.03648,4.876334,9.52,0.59,0.77802527,89.11197473
